bench,instance_id,original_inst_id,language,status,patch_files,patch_blocks,patch_span,gold_context_length,num_agents,repo,commit
Pro,SWE-Bench-Pro__go__maintenance__bugfix__720b4d92,instance_future-architect__vuls-b8db2e0b74f60cb7d45f710f255e061f054b6afc,mixed,fail2pass,2.0,4.0,9.5,7028.0,0,,43b46cb324f64076e4d9e807c0b60c4b9ce11a82
Pro,SWE-Bench-Pro__go__maintenance__bugfix__997c7afd,instance_flipt-io__flipt-c154dd1a3590954dfd3b901555fc6267f646a289,mixed,fail2pass,6.5,15.5,38.0,6932.0,0,,e432032cf2d11e3bb6f558748a5ee41a90640daa
Pro,SWE-Bench-Pro__javascript__maintenance__bugfix__09eb0d6d,instance_NodeBB__NodeBB-a5afad27e52fd336163063ba40dcadc80233ae10-vd59a5728dfc977f44533186ace531248c2917516,mixed,fail2pass,9.0,15.0,61.5,5440.0,0,,7800016f2f1b89d2d3cfea6a7da7c77096b7b927
Pro,SWE-Bench-Pro__python__maintenance__bugfix__5b2cf9bb,instance_ansible__ansible-d58e69c82d7edd0583dd8e78d76b075c33c3151e-v173091e2e36d38c978002990795f66cfc0af30ad,mixed,fail,1.0,4.0,70.0,8956.0,0,,a6e671db25381ed111bbad0ab3e7d97366395d05
Pro,SWE-Bench-Pro__python__maintenance__bugfix__5ec14acf,instance_ansible__ansible-7e1a347695c7987ae56ef1b6919156d9254010ad-v390e508d27db7a51eece36bb6d9698b63a5b638a,mixed,fail,2.0,4.0,15.0,0.0,0,,20ec92728004bc94729ffc08cbc483b7496c0c1f
Pro,SWE-Bench-Pro__python__maintenance__bugfix__462b957d,instance_ansible__ansible-942424e10b2095a173dbd78e7128f52f7995849b-v30a923fb5c164d6cd18280c02422f75e611e8fb2,mixed,fail,1.0,2.0,28.0,6074.0,0,,dd44449b6ec454a46426a020608fe3763287101f
Pro,SWE-Bench-Pro__python__maintenance__bugfix__c1f435de,instance_qutebrowser__qutebrowser-f8e7fea0becae25ae20606f1422068137189fe9e,mixed,fail,4.0,7.0,28.0,1941.0,0,,a6171337f956048daa8e72745b755a40b607a4f4
Pro,SWE-Bench-Pro__python__maintenance__bugfix__450d75e0,instance_ansible__ansible-709484969c8a4ffd74b839a673431a8c5caa6457-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,mixed,fail,2.0,4.0,44.0,1789.0,0,,35809806d3ab5d66fbb9696dc6a0009383e50673
Pro,SWE-Bench-Pro__python__maintenance__bugfix__d9d9c3a6,instance_internetarchive__openlibrary-77c16d530b4d5c0f33d68bead2c6b329aee9b996-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,mixed,fail,7.0,10.5,140.0,4094.0,0,,80f511d3344a1f9743ff6efb0a2bdf0051529e3a
Pro,SWE-Bench-Pro__python__maintenance__bugfix__20f502e0,instance_qutebrowser__qutebrowser-de4a1c1a2839b5b49c3d4ce21d39de48d24e2091-v2ef375ac784985212b1805e1d0431dc8f1b3c171,mixed,fail,3.0,6.0,261.0,10869.0,0,,6e7bb038fdab304eb3b93dfbb57a49a48ccca287
Pro,SWE-Bench-Pro__python__maintenance__bugfix__7c4a11fb,instance_ansible__ansible-b5e0293645570f3f404ad1dbbe5f006956ada0df-v0f01c69f1e2528b935359cfe578530722bca2c59,mixed,fail,1.0,2.0,49.0,1351.0,0,,9b0d2decb24b5ef08ba3e27e4ab18dcf10afbbc4
Pro,SWE-Bench-Pro__python__maintenance__bugfix__e6efdd87,instance_ansible__ansible-cb94c0cc550df9e98f1247bc71d8c2b861c75049-v1055803c3a812189a1133297f7f5468579283f86,mixed,fail,4.0,10.0,22.0,3081.0,0,,96c19724394a32b9d3c596966be2f46e478681f8
Pro,SWE-Bench-Pro__python__maintenance__bugfix__cf01f471,instance_ansible__ansible-9142be2f6cabbe6597c9254c5bb9186d17036d55-v0f01c69f1e2528b935359cfe578530722bca2c59,mixed,fail,1.0,6.0,39.0,3172.0,0,,7fff4086523678f3c6533da4c500f86f6fb47efa
Pro,SWE-Bench-Pro__python__maintenance__bugfix__942d0b14,instance_ansible__ansible-4c5ce5a1a9e79a845aff4978cfeb72a0d4ecf7d6-v1055803c3a812189a1133297f7f5468579283f86,mixed,fail,9.5,25.5,154.5,11015.5,0,,8a175f59c939ca29ad56f3fa9edbc37a8656879a
Pro,SWE-Bench-Pro__python__maintenance__bugfix__6ebb54dc,instance_ansible__ansible-bec27fb4c0a40c5f8bbcf26a475704227d65ee73-v30a923fb5c164d6cd18280c02422f75e611e8fb2,mixed,fail,2.0,10.0,39.0,23848.0,0,,6d34eb88d95c02013d781a29dfffaaf2901cd81f
Pro,SWE-Bench-Pro__python__maintenance__bugfix__18d7bbbc,instance_ansible__ansible-6cc97447aac5816745278f3735af128afb255c81-v0f01c69f1e2528b935359cfe578530722bca2c59,mixed,fail,7.0,14.0,64.0,5665.0,0,,e094d48b1bdd93cbc189f416543e810c19b2e561
Pro,SWE-Bench-Pro__python__maintenance__bugfix__b9f9961f,instance_ansible__ansible-949c503f2ef4b2c5d668af0492a5c0db1ab86140-v0f01c69f1e2528b935359cfe578530722bca2c59,mixed,fail,1.0,6.5,181.0,10778.0,0,,375d3889de9f437bc120ade623c170198629375d
Pro,SWE-Bench-Pro__python__maintenance__bugfix__2464eadb,instance_ansible__ansible-77658704217d5f166404fc67997203c25381cb6e-v390e508d27db7a51eece36bb6d9698b63a5b638a,mixed,fail,1.0,5.0,101.0,1909.0,0,,db2d5b09eff918e981c9e10787a5f2c500d1784f
Pro,SWE-Bench-Pro__python__maintenance__bugfix__36b8c9ee,instance_qutebrowser__qutebrowser-2dd8966fdcf11972062c540b7a787e4d0de8d372-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,mixed,fail,2.0,4.0,17.0,3454.0,0,,6c653125d95a26db53471dba1bc331aee3b0477e
Pro,SWE-Bench-Pro__python__maintenance__bugfix__64469377,instance_ansible__ansible-83909bfa22573777e3db5688773bda59721962ad-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,mixed,fail,6.0,12.0,169.0,10063.0,0,,b6360dc5e068288dcdf9513dba732f1d823d1dfe
Pro,SWE-Bench-Pro__python__maintenance__bugfix__5fdd12f6,instance_ansible__ansible-622a493ae03bd5e5cf517d336fc426e9d12208c7-v906c969b551b346ef54a2c0b41e04f632b7b73c2,mixed,fail,1.0,1.0,9.0,0.0,0,,f4502a8f1ce71d88cc90f4b4f6c2899943441ebf
Pro,SWE-Bench-Pro__python__maintenance__bugfix__fcb506a5,instance_internetarchive__openlibrary-bb152d23c004f3d68986877143bb0f83531fe401-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,mixed,fail,4.0,10.0,83.0,9403.0,0,,a6145ca7f3579a5d2e3a880db2f365782f459087
Pro,SWE-Bench-Pro__python__maintenance__bugfix__84fdadf0,instance_ansible__ansible-bf98f031f3f5af31a2d78dc2f0a58fe92ebae0bb-v1055803c3a812189a1133297f7f5468579283f86,mixed,fail,3.0,7.0,101.0,2052.0,0,,17332532973343248297e3d3c746738d1f3b2f56
Pro,SWE-Bench-Pro__python__maintenance__bugfix__95b4abc1,instance_internetarchive__openlibrary-d109cc7e6e161170391f98f9a6fa1d02534c18e4-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,mixed,fail,7.0,24.5,127.0,19461.0,0,,daf93507208f2206f8950e3bb5fffac7caf80520
Pro,SWE-Bench-Pro__python__maintenance__bugfix__53ca6a30,instance_internetarchive__openlibrary-8a5a63af6e0be406aa6c8c9b6d5f28b2f1b6af5a-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,mixed,fail,4.0,9.0,31.0,1972.0,0,,9d9f3a19983876522bcfd17c9079c46a17986cb3
Pro,SWE-Bench-Pro__python__maintenance__bugfix__62badbbf,instance_ansible__ansible-a7d2a4e03209cff1e97e59fd54bb2b05fdbdbec6-v0f01c69f1e2528b935359cfe578530722bca2c59,mixed,fail,3.0,9.0,30.0,2421.0,0,,38067860e271ce2f68d6d5d743d70286e5209623
Pro,SWE-Bench-Pro__python__maintenance__bugfix__71253eae,instance_qutebrowser__qutebrowser-fd6790fe8c02b144ab2464f1fc8ab3d02ce3c476-v2ef375ac784985212b1805e1d0431dc8f1b3c171,mixed,fail,5.0,8.0,18.0,6279.0,0,,487f90443cd1bf66bf2368b7a5c004f4e1b27777
Pro,SWE-Bench-Pro__python__maintenance__bugfix__739b23db,instance_ansible__ansible-1b70260d5aa2f6c9782fd2b848e8d16566e50d85-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,mixed,fail,1.0,2.0,41.0,5405.0,0,,252685092cacdd0f8b485ed6f105ec7acc29c7a4
Pro,SWE-Bench-Pro__go__maintenance__bugfix__6efcf999,instance_flipt-io__flipt-3d5a345f94c2adc8a0eaa102c189c08ad4c0f8e8,mixed,fail,7.0,10.0,97.0,6381.0,0,,91cc1b9fc38280a53a36e1e9543d87d7306144b2
Pro,SWE-Bench-Pro__go__maintenance__bugfix__d3c56cc5,instance_navidrome__navidrome-d8e794317f788198227e10fb667e10496b3eb99a,mixed,fail,8.0,11.0,73.0,6202.0,0,,128b626ec9330a7693ec6bbc9788d75eb2ef55e6
Pro,SWE-Bench-Pro__go__maintenance__bugfix__4df06349,instance_navidrome__navidrome-31799662706fedddf5bcc1a76b50409d1f91d327,mixed,fail,2.0,3.0,16.0,6981.0,0,,537e2fc033b71a4a69190b74f755ebc352bb4196
Pro,SWE-Bench-Pro__javascript__maintenance__bugfix__593287ea,instance_element-hq__element-web-fe14847bb9bb07cab1b9c6c54335ff22ca5e516a-vnan,mixed,fail,4.0,8.5,112.0,3520.0,0,,ad9cbe93994888e8f8ba88ce3614dc041a698930
Pro,SWE-Bench-Pro__javascript__maintenance__bugfix__7b6185af,instance_NodeBB__NodeBB-767973717be700f46f06f3e7f4fc550c63509046-vnan,mixed,fail,9.0,10.5,235.5,5929.0,0,,a2ebf53b6098635c3abcab3fd9144c766e32b350
Pro,SWE-Bench-Pro__go__maintenance__bugfix__40a717e5,instance_flipt-io__flipt-756f00f79ba8abf9fe53f3c6c818123b42eb7355,mixed,fail,5.0,12.0,53.0,4415.0,0,,266e5e143e87519047b9be3202a0aba273b83de3
Pro,SWE-Bench-Pro__javascript__maintenance__bugfix__4eb0e647,instance_NodeBB__NodeBB-04998908ba6721d64eba79ae3b65a351dcfbc5b5-vnan,mixed,fail,9.0,14.0,52.0,4772.0,0,,1e137b07052bc3ea0da44ed201702c94055b8ad2
Pro,SWE-Bench-Pro__javascript__maintenance__bugfix__e31ec45c,instance_NodeBB__NodeBB-f2082d7de85eb62a70819f4f3396dd85626a0c0a-vd59a5728dfc977f44533186ace531248c2917516,mixed,fail,6.0,8.0,74.0,4348.0,0,,f0d989e4ba5b0dccff6e56022fc6d378d05ab404
Pro,SWE-Bench-Pro__javascript__maintenance__bugfix__ac8400d9,instance_NodeBB__NodeBB-f48ed3658aab7be0f1165d4c1f89af48d7865189-v0495b863a912fbff5749c67e860612b91825407c,mixed,fail,7.0,8.5,24.0,2408.0,0,,140f9d2481f7a97941593eb6c158013deeb0c0d4
Pro,SWE-Bench-Pro__python__maintenance__bugfix__607fc4ff,instance_internetarchive__openlibrary-910b08570210509f3bcfebf35c093a48243fe754-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,mixed,fail,6.0,12.0,136.0,6882.0,0,,e9e9d8be33f09cd487b905f339ec3e76ad75e0bb
Pro,SWE-Bench-Pro__javascript__maintenance__bugfix__39a9746b,instance_element-hq__element-web-5dfde12c1c1c0b6e48f17e3405468593e39d9492-vnan,mixed,fail,6.0,13.0,65.0,5805.0,0,,f97cef80aed8ee6011543f08bee8b1745a33a7db
Pro,SWE-Bench-Pro__python__maintenance__bugfix__31f13b61,instance_ansible__ansible-8127abbc298cabf04aaa89a478fc5e5e3432a6fc-v30a923fb5c164d6cd18280c02422f75e611e8fb2,mixed,fail,1.0,2.0,50.0,9345.0,0,,3684b4824d367f866d038c5373f975503580d49e
Pro,SWE-Bench-Pro__python__maintenance__bugfix__7c2efe8a,instance_internetarchive__openlibrary-e1e502986a3b003899a8347ac8a7ff7b08cbfc39-v08d8e8889ec945ab821fb156c04c7d2e2810debb,mixed,fail,5.0,6.0,97.0,2952.0,0,,77c16d530b4d5c0f33d68bead2c6b329aee9b996
Pro,SWE-Bench-Pro__python__maintenance__bugfix__64fffdfa,instance_qutebrowser__qutebrowser-473a15f7908f2bb6d670b0e908ab34a28d8cf7e2-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,mixed,fail,4.0,6.0,127.0,1750.0,0,,8e08f046aeffb38445cc659050f7a083b4a9649c
Pro,SWE-Bench-Pro__javascript__maintenance__bugfix__5c001746,instance_element-hq__element-web-aeabf3b18896ac1eb7ae9757e66ce886120f8309-vnan,mixed,fail,6.0,9.0,106.0,9858.0,0,,c9d9c421bc7e3f2a9d5d5ed05679cb3e8e06a388
